,breath_id,closest_cluster,farest_cluster
3193,5233,234,333
3194,5234,173,333
3195,5238,0,333
3196,5239,263,333
3197,5245,346,161
3198,5246,108,333
3199,5247,34,333
3200,5249,0,333
3201,5250,334,333
3202,5251,268,333
3203,5252,263,333
3204,5253,172,161
3205,5254,0,333
3206,5256,63,333
3207,5260,0,333
3208,5263,136,43
3209,5265,31,333
3210,5267,161,333
3211,5268,358,371
3212,5270,0,333
3213,5271,0,333
3214,5272,299,333
3215,5273,145,333
3216,5274,179,333
3217,5285,0,333
3218,5286,235,371
3219,5288,62,161
3220,5289,315,371
3221,5290,301,333
3222,5293,168,333
3223,5294,29,333
3224,5296,123,323
3225,5298,0,333
3226,5299,161,333
3227,5302,0,333
3228,5305,187,333
3229,5306,129,333
3230,5308,0,333
3231,5309,20,333
3232,5311,135,371
3233,5313,123,333
3234,5314,317,333
3235,5315,0,333
3236,5317,49,333
3237,5318,236,333
3238,5320,0,333
3239,5322,0,333
3240,5323,43,371
3241,5325,161,333
3242,5327,363,333
3243,5330,0,333
3244,5332,134,333
3245,5333,187,333
3246,5335,185,333
3247,5336,0,333
3248,5337,28,333
3249,5338,312,371
3250,5339,0,333
3251,5340,55,333
3252,5342,113,323
3253,5343,1,333
3254,5345,336,323
3255,5346,269,333
3256,5351,234,333
3257,5355,274,333
3258,5356,334,333
3259,5359,159,333
3260,5360,284,333
3261,5362,63,333
3262,5363,191,371
3263,5365,134,333
3264,5366,225,371
3265,5367,228,371
3266,5370,191,371
3267,5371,264,43
3268,5372,254,371
3269,5374,212,323
3270,5375,160,333
3271,5376,0,333
3272,5377,175,333
3273,5379,133,333
3274,5380,111,333
3275,5382,187,333
3276,5383,263,333
3277,5385,0,333
3278,5386,0,333
3279,5389,135,371
3280,5392,375,333
3281,5396,263,333
3282,5399,234,333
3283,5401,278,333
3284,5402,187,333
3285,5406,28,333
3286,5409,269,333
3287,5411,0,333
3288,5412,315,371
3289,5413,43,371
3290,5414,187,333
3291,5416,182,371
3292,5418,33,323
3293,5422,293,323
3294,5423,63,333
3295,5424,0,333
3296,5426,0,333
3297,5431,0,333
3298,5433,153,333
3299,5434,64,333
3300,5437,221,333
3301,5438,137,333
3302,5441,0,333
3303,5442,0,333
3304,5444,0,333
3305,5446,198,333
3306,5447,226,333
3307,5448,85,333
3308,5449,134,333
3309,5450,27,43
3310,5451,234,333
3311,5452,127,161
3312,5453,29,333
3313,5455,172,161
3314,5457,161,333
3315,5459,0,333
3316,5460,0,333
3317,5462,310,333
3318,5463,29,333
3319,5464,0,333
3320,5466,0,333
3321,5467,301,333
3322,5469,28,333
3323,5470,0,333
3324,5471,0,333
3325,5472,97,333
3326,5473,161,333
3327,5474,0,333
3328,5475,11,371
3329,5476,161,333
3330,5477,0,333
3331,5481,232,333
3332,5487,0,333
3333,5488,109,333
3334,5491,227,43
3335,5494,64,333
3336,5495,0,333
3337,5500,43,371
3338,5501,263,333
3339,5503,269,333
3340,5504,0,333
3341,5506,312,371
3342,5508,11,371
3343,5509,0,333
3344,5511,157,333
3345,5512,269,333
3346,5513,0,333
3347,5514,131,161
3348,5515,141,333
3349,5516,39,43
3350,5517,284,333
3351,5518,269,333
3352,5520,8,323
3353,5521,0,333
3354,5522,0,333
3355,5523,23,333
3356,5524,302,333
3357,5525,64,333
3358,5526,312,371
3359,5527,139,371
3360,5528,0,333
3361,5530,161,333
3362,5531,175,333
3363,5532,0,333
3364,5533,0,333
3365,5536,161,333
3366,5538,209,43
3367,5539,0,333
3368,5540,29,333
3369,5542,265,43
3370,5544,64,333
3371,5546,0,333
3372,5547,159,333
3373,5548,52,333
3374,5551,29,333
3375,5553,161,333
3376,5557,85,333
3377,5559,0,333
3378,5560,217,371
3379,5567,69,323
3380,5573,161,333
3381,5575,67,43
3382,5577,0,333
3383,5579,0,333
3384,5580,161,333
3385,5583,0,333
3386,5584,0,333
3387,5586,161,333
3388,5588,159,333
3389,5591,293,323
3390,5592,0,333
3391,5593,22,161
3392,5596,129,371
3393,5597,337,323
3394,5598,79,43
3395,5600,0,333
3396,5601,31,333
3397,5603,269,333
3398,5605,322,371
3399,5606,120,161
3400,5607,0,333
3401,5608,0,333
3402,5609,263,333
3403,5611,31,333
3404,5612,31,333
3405,5613,0,333
3406,5614,359,371
3407,5615,0,333
3408,5617,0,333
3409,5618,236,333
3410,5619,0,333
3411,5621,187,333
3412,5622,269,333
3413,5624,298,333
3414,5626,187,333
3415,5627,234,333
3416,5628,287,333
3417,5629,330,43
3418,5630,301,333
3419,5631,0,333
3420,5632,122,161
3421,5633,218,333
3422,5635,0,333
3423,5636,52,333
3424,5637,0,333
3425,5638,99,43
3426,5639,157,333
3427,5640,152,333
3428,5641,159,333
3429,5644,355,161
3430,5645,0,333
3431,5646,161,333
3432,5647,0,333
3433,5648,0,333
3434,5649,275,333
3435,5651,245,371
3436,5655,161,333
3437,5657,3,333
3438,5660,173,333
3439,5661,0,333
3440,5662,161,333
3441,5663,161,333
3442,5665,0,333
3443,5666,28,333
3444,5667,254,371
3445,5668,269,333
3446,5669,0,333
3447,5670,301,333
3448,5671,187,333
3449,5673,269,333
3450,5674,299,323
3451,5675,293,323
3452,5676,269,333
3453,5677,0,333
3454,5680,0,333
3455,5681,197,333
3456,5683,161,333
3457,5685,321,333
3458,5689,0,333
3459,5691,164,323
3460,5693,367,333
3461,5694,287,333
3462,5695,248,333
3463,5697,0,333
3464,5698,0,333
3465,5701,19,371
3466,5704,187,333
3467,5708,106,333
3468,5709,97,333
3469,5710,161,333
3470,5711,234,333
3471,5712,275,333
3472,5713,375,333
3473,5716,343,161
3474,5718,0,333
3475,5719,0,333
3476,5720,0,333
3477,5721,0,333
3478,5722,0,333
3479,5723,29,333
3480,5724,0,333
3481,5725,313,161
3482,5731,0,333
3483,5735,43,371
3484,5738,161,333
3485,5739,161,333
3486,5741,123,323
3487,5743,0,333
3488,5744,0,333
3489,5746,39,43
3490,5748,85,333
3491,5750,0,333
3492,5751,142,333
3493,5752,0,333
3494,5753,187,333
3495,5754,22,161
3496,5756,368,371
3497,5757,157,333
3498,5758,0,333
3499,5759,263,333
3500,5763,0,333
3501,5764,186,371
3502,5768,293,323
3503,5770,16,161
3504,5771,259,333
3505,5772,263,333
3506,5774,187,333
3507,5775,0,333
3508,5779,267,371
3509,5781,208,371
3510,5782,0,333
3511,5783,187,333
3512,5785,0,333
3513,5786,85,333
3514,5788,0,333
3515,5789,85,333
3516,5790,102,333
3517,5791,161,333
3518,5792,233,43
3519,5793,97,333
3520,5794,0,333
3521,5796,0,333
3522,5797,57,323
3523,5798,175,333
3524,5801,159,333
3525,5802,0,333
3526,5804,157,333
3527,5805,0,333
3528,5808,234,333
3529,5809,256,43
3530,5815,0,333
3531,5817,313,161
3532,5819,164,371
3533,5820,21,371
3534,5821,322,371
3535,5826,235,371
3536,5827,160,333
3537,5829,0,333
3538,5830,209,43
3539,5831,165,371
3540,5832,0,333
3541,5833,161,333
3542,5835,0,333
3543,5837,31,333
3544,5840,109,333
3545,5841,7,371
3546,5842,11,371
3547,5843,0,333
3548,5845,149,43
3549,5847,0,333
3550,5848,277,333
3551,5852,138,43
3552,5853,0,333
3553,5855,163,333
3554,5857,0,333
3555,5861,338,43
3556,5863,82,333
3557,5864,287,333
3558,5865,3,323
3559,5866,0,333
3560,5868,0,333
3561,5869,165,371
3562,5870,0,333
3563,5873,0,333
3564,5874,358,333
3565,5877,159,333
3566,5878,29,333
3567,5879,0,333
3568,5880,0,333
3569,5883,234,333
3570,5884,161,333
3571,5886,266,371
3572,5887,301,333
3573,5892,273,161
3574,5895,0,333
3575,5897,0,333
3576,5899,113,333
3577,5900,287,333
3578,5901,161,333
3579,5902,0,333
3580,5905,161,333
3581,5911,0,333
3582,5912,159,333
3583,5913,220,333
3584,5915,0,333
3585,5916,301,333
3586,5917,0,333
3587,5922,187,333
3588,5924,0,333
3589,5926,0,333
3590,5927,277,333
3591,5928,0,333
3592,5929,0,333
3593,5931,161,333
3594,5933,161,333
3595,5934,0,333
3596,5935,0,333
3597,5937,44,333
3598,5938,157,333
3599,5940,85,333
3600,5941,0,333
3601,5943,323,161
3602,5944,321,333
3603,5945,0,333
3604,5947,233,43
3605,5949,18,333
3606,5951,0,333
3607,5952,234,333
3608,5953,324,333
3609,5954,127,161
3610,5955,165,371
3611,5956,11,371
3612,5957,0,333
3613,5958,31,333
3614,5960,271,323
3615,5961,159,333
3616,5962,114,43
3617,5963,151,323
3618,5964,0,333
3619,5965,161,333
3620,5967,0,333
3621,5968,0,333
3622,5969,60,371
3623,5971,197,333
3624,5974,157,333
3625,5975,166,333
3626,5976,0,333
3627,5979,122,161
3628,5980,0,333
3629,5981,246,333
3630,5982,0,333
3631,5983,0,333
3632,5986,187,333
3633,5988,276,333
3634,5989,0,333
3635,5990,133,333
3636,5991,219,333
3637,5992,0,333
3638,5994,0,333
3639,5996,0,333
3640,5997,173,333
3641,5998,197,323
3642,6000,0,333
3643,6004,263,333
3644,6005,3,333
3645,6006,276,333
3646,6007,0,333
3647,6008,0,333
3648,6010,0,333
3649,6011,29,333
3650,6013,129,333
3651,6014,168,333
3652,6015,0,333
3653,6017,0,333
3654,6021,0,333
3655,6022,161,333
3656,6023,0,333
3657,6026,0,333
3658,6027,0,333
3659,6028,255,161
3660,6029,208,371
3661,6030,0,333
3662,6031,198,333
3663,6032,134,333
3664,6036,159,333
3665,6037,0,333
3666,6039,175,333
3667,6040,255,161
3668,6041,275,333
3669,6043,164,323
3670,6044,155,43
3671,6045,161,333
3672,6046,0,333
3673,6048,0,333
3674,6050,0,333
3675,6054,168,333
3676,6055,0,333
3677,6056,0,333
3678,6058,0,333
3679,6059,0,333
3680,6060,187,333
3681,6061,0,333
3682,6063,313,161
3683,6064,63,333
3684,6065,0,333
3685,6066,175,333
3686,6069,197,333
3687,6070,0,333
3688,6071,236,333
3689,6072,287,333
3690,6074,109,333
3691,6075,0,333
3692,6076,234,333
3693,6077,106,333
3694,6078,129,333
3695,6079,0,333
3696,6080,180,333
3697,6081,195,333
3698,6082,0,333
3699,6083,0,333
3700,6084,376,43
3701,6086,0,333
3702,6087,137,333
3703,6090,29,333
3704,6092,0,333
3705,6093,317,333
3706,6094,22,371
3707,6095,64,333
3708,6096,0,333
3709,6097,0,333
3710,6099,301,333
3711,6100,161,333
3712,6101,24,333
3713,6103,1,333
3714,6104,181,333
3715,6105,236,333
3716,6108,0,333
3717,6109,0,333
3718,6111,378,371
3719,6112,161,333
3720,6113,156,333
3721,6114,306,333
3722,6115,370,371
3723,6116,281,333
3724,6117,85,333
3725,6118,0,333
3726,6120,161,333
3727,6124,57,333
3728,6125,115,333
3729,6127,170,333
3730,6128,168,333
3731,6129,301,333
3732,6130,313,161
3733,6134,161,333
3734,6135,159,333
3735,6137,354,371
3736,6138,161,333
3737,6141,127,161
3738,6142,0,333
3739,6143,0,333
3740,6144,0,333
3741,6145,0,333
3742,6146,122,161
3743,6147,187,333
3744,6148,0,333
3745,6149,0,333
3746,6150,0,333
3747,6152,0,333
3748,6153,0,333
3749,6154,131,161
3750,6157,186,333
3751,6158,0,333
3752,6159,161,333
3753,6161,0,333
3754,6165,187,333
3755,6166,194,333
3756,6167,0,333
3757,6168,287,333
3758,6170,187,333
3759,6173,28,333
3760,6174,301,333
3761,6179,301,333
3762,6181,147,333
3763,6184,0,333
3764,6189,0,333
3765,6194,0,333
3766,6196,271,323
3767,6198,0,333
3768,6199,61,333
3769,6200,287,333
3770,6201,0,333
3771,6203,161,333
3772,6204,168,333
3773,6205,0,333
3774,6208,221,333
3775,6209,161,333
3776,6210,253,161
3777,6212,176,333
3778,6213,0,333
3779,6214,62,161
3780,6217,0,333
3781,6218,161,333
3782,6219,264,43
3783,6221,16,161
3784,6222,49,333
3785,6223,198,333
3786,6225,166,333
3787,6228,325,161
3788,6229,373,161
3789,6230,133,333
3790,6231,266,371
3791,6232,0,333
3792,6233,0,333
3793,6234,0,333
3794,6235,0,333
3795,6237,161,333
3796,6240,161,333
3797,6242,29,333
3798,6243,28,323
3799,6244,127,161
3800,6245,0,333
3801,6248,254,371
3802,6249,369,333
3803,6253,120,161
3804,6256,220,371
3805,6260,0,333
3806,6261,0,333
3807,6262,0,333
3808,6264,155,323
3809,6265,24,333
3810,6268,185,333
3811,6269,0,333
3812,6271,0,333
3813,6272,155,323
3814,6273,0,333
3815,6275,173,333
3816,6276,230,161
3817,6278,0,333
3818,6281,0,333
3819,6282,230,161
3820,6283,70,371
3821,6284,111,371
3822,6285,161,333
3823,6287,25,333
3824,6288,161,333
3825,6289,27,43
3826,6291,161,333
3827,6292,0,333
3828,6294,215,333
3829,6297,3,333
3830,6298,29,333
3831,6299,0,333
3832,6300,301,333
3833,6301,185,333
3834,6303,359,333
3835,6304,161,333
3836,6306,0,333
3837,6308,0,333
3838,6310,211,333
3839,6311,29,333
3840,6313,31,333
3841,6318,161,333
3842,6320,114,43
3843,6321,0,333
3844,6322,0,333
3845,6323,0,333
3846,6325,187,333
3847,6326,315,371
3848,6328,236,333
3849,6330,310,333
3850,6333,0,333
3851,6336,0,333
3852,6337,280,333
3853,6338,263,333
3854,6340,114,43
3855,6341,46,333
3856,6342,346,371
3857,6343,185,333
3858,6346,344,371
3859,6347,0,333
3860,6348,217,371
3861,6349,330,43
3862,6352,72,333
3863,6357,63,333
3864,6358,0,333
3865,6359,0,333
3866,6360,243,161
3867,6361,0,333
3868,6365,0,333
3869,6366,234,333
3870,6367,131,161
3871,6368,0,333
3872,6369,316,371
3873,6370,0,333
3874,6371,82,333
3875,6377,0,333
3876,6379,0,333
3877,6383,349,333
3878,6385,281,333
3879,6386,187,333
3880,6388,28,333
3881,6389,0,333
3882,6393,0,333
3883,6394,292,161
3884,6395,0,333
3885,6396,310,333
3886,6397,259,333
3887,6399,0,333
3888,6400,0,333
3889,6402,159,333
3890,6404,161,333
3891,6405,327,371
3892,6406,64,333
3893,6407,122,161
3894,6408,165,371
3895,6409,233,43
3896,6411,0,333
3897,6412,234,333
3898,6413,198,333
3899,6414,359,371
3900,6415,0,333
3901,6416,29,333
3902,6423,7,333
3903,6425,224,43
3904,6426,0,333
3905,6427,234,333
3906,6428,287,333
3907,6431,161,333
3908,6433,161,333
3909,6435,-1,371
3910,6437,176,333
3911,6442,0,333
3912,6443,0,333
3913,6444,278,333
3914,6445,236,333
3915,6446,136,43
3916,6447,197,333
3917,6448,49,333
3918,6452,19,371
3919,6453,161,333
3920,6456,151,323
3921,6457,164,323
3922,6458,139,371
3923,6459,215,333
3924,6460,234,333
3925,6463,292,161
3926,6464,0,333
3927,6467,29,333
3928,6468,334,333
3929,6469,0,333
3930,6470,0,333
3931,6471,275,333
3932,6472,330,43
3933,6473,225,371
3934,6476,277,333
3935,6479,0,333
3936,6480,176,333
3937,6481,0,333
3938,6483,236,333
3939,6490,249,161
3940,6491,222,371
3941,6492,276,333
3942,6493,0,333
3943,6495,161,333
3944,6497,27,43
3945,6499,0,333
3946,6501,0,333
3947,6503,161,333
3948,6504,0,333
3949,6506,169,333
3950,6507,0,333
3951,6511,28,323
3952,6512,0,333
3953,6514,221,333
3954,6515,0,333
3955,6518,234,333
3956,6519,179,333
3957,6523,355,43
3958,6527,166,333
3959,6529,275,333
3960,6530,285,333
3961,6531,31,333
3962,6532,159,333
3963,6533,161,333
3964,6534,63,333
3965,6535,269,333
3966,6537,139,371
3967,6538,0,333
3968,6539,120,161
3969,6543,378,371
3970,6545,23,333
3971,6546,157,333
3972,6547,0,333
3973,6548,161,333
3974,6549,161,333
3975,6552,0,333
3976,6555,221,333
3977,6556,25,333
3978,6557,344,371
3979,6558,3,333
3980,6559,0,333
3981,6561,157,333
3982,6566,298,333
3983,6568,89,371
3984,6570,157,333
3985,6571,0,333
3986,6572,0,333
3987,6573,31,333
3988,6574,0,333
3989,6576,89,371
3990,6577,0,333
3991,6579,197,323
3992,6580,0,333
3993,6581,161,333
3994,6582,242,333
3995,6583,0,333
3996,6586,252,333
3997,6588,0,333
3998,6590,0,333
3999,6591,0,333
4000,6592,28,333
4001,6593,233,43
4002,6594,0,333
4003,6597,154,333
4004,6599,64,333
4005,6600,187,333
4006,6602,221,333
4007,6603,97,333
4008,6605,247,333
4009,6606,187,333
4010,6607,158,43
4011,6608,234,333
4012,6609,49,333
4013,6610,87,333
4014,6611,357,333
4015,6618,180,333
4016,6623,85,333
4017,6625,161,333
4018,6626,0,333
4019,6627,0,333
4020,6629,198,333
4021,6634,305,371
4022,6638,263,333
4023,6639,0,333
4024,6641,0,333
4025,6642,234,333
4026,6643,31,333
4027,6644,234,333
4028,6645,170,333
4029,6647,145,333
4030,6648,195,333
4031,6649,0,333
4032,6651,0,333
4033,6652,97,333
4034,6653,209,333
4035,6655,375,333
4036,6660,0,333
4037,6661,0,333
4038,6662,28,333
4039,6663,142,333
4040,6666,0,333
4041,6668,315,371
4042,6670,170,43
4043,6674,317,333
4044,6677,0,333
4045,6678,161,333
4046,6679,363,333
4047,6680,374,333
4048,6683,160,333
4049,6684,161,333
4050,6685,85,333
4051,6687,220,371
4052,6689,0,333
4053,6691,221,333
4054,6693,31,333
4055,6696,279,323
4056,6697,263,333
4057,6698,301,333
4058,6702,0,333
4059,6704,344,371
4060,6706,159,333
4061,6707,0,333
4062,6708,161,333
4063,6709,0,333
4064,6710,123,323
4065,6711,0,333
4066,6712,234,333
4067,6713,178,333
4068,6717,165,371
4069,6718,31,323
4070,6719,0,333
4071,6721,305,371
4072,6722,0,333
4073,6724,0,333
4074,6725,236,333
4075,6726,366,161
4076,6727,0,333
4077,6729,162,371
4078,6730,161,333
4079,6731,0,333
4080,6732,0,333
4081,6733,64,333
4082,6734,0,333
4083,6736,247,333
4084,6737,0,333
4085,6738,0,333
4086,6739,64,333
4087,6741,127,161
4088,6742,0,333
4089,6744,159,333
4090,6745,168,333
4091,6747,303,323
4092,6749,164,371
4093,6751,29,333
4094,6752,0,333
4095,6753,0,333
4096,6754,0,333
4097,6755,168,333
4098,6758,63,333
4099,6760,29,333
4100,6762,254,333
4101,6763,0,333
4102,6764,242,333
4103,6766,157,333
4104,6767,157,333
4105,6768,310,333
4106,6769,109,333
4107,6773,173,333
4108,6774,313,161
4109,6775,322,371
4110,6776,85,333
4111,6778,0,333
4112,6779,263,333
4113,6780,263,333
4114,6782,0,333
4115,6783,255,161
4116,6785,318,323
4117,6787,221,333
4118,6788,0,333
4119,6790,161,333
4120,6792,85,333
4121,6793,49,333
4122,6796,187,333
4123,6798,0,333
4124,6801,0,333
4125,6802,85,333
4126,6803,0,333
4127,6807,221,333
4128,6810,99,43
4129,6811,164,323
4130,6812,187,333
4131,6813,161,333
4132,6815,122,161
4133,6817,197,333
4134,6818,209,43
4135,6819,0,333
4136,6820,132,43
4137,6822,0,333
4138,6825,234,333
4139,6826,160,333
4140,6827,109,333
4141,6829,161,333
4142,6830,0,333
4143,6831,123,333
4144,6834,301,333
4145,6835,0,333
4146,6836,234,333
4147,6837,0,333
4148,6838,187,333
4149,6839,287,333
4150,6840,0,333
4151,6844,0,333
4152,6846,0,333
4153,6847,0,333
4154,6848,0,333
4155,6849,161,333
4156,6850,0,333
4157,6851,161,333
4158,6855,0,333
4159,6857,160,333
4160,6858,0,333
4161,6859,161,333
4162,6860,0,333
4163,6861,325,161
4164,6862,0,333
4165,6865,159,333
4166,6868,0,333
4167,6869,187,333
4168,6871,0,333
4169,6875,359,333
4170,6876,0,333
4171,6879,0,333
4172,6880,0,333
4173,6881,97,333
4174,6882,161,333
4175,6883,0,333
4176,6885,0,333
4177,6886,-1,333
4178,6887,260,333
4179,6889,197,333
4180,6890,221,333
4181,6892,301,333
4182,6893,0,333
4183,6894,195,333
4184,6896,0,333
4185,6897,7,333
4186,6898,187,333
4187,6899,161,333
4188,6900,0,333
4189,6901,83,161
4190,6902,0,333
4191,6905,114,43
4192,6906,161,333
4193,6907,157,333
4194,6908,0,333
4195,6910,295,333
4196,6911,165,371
4197,6912,161,333
4198,6913,177,333
4199,6914,0,333
4200,6915,0,333
4201,6917,0,333
4202,6918,81,333
4203,6919,212,333
4204,6921,14,43
4205,6923,0,333
4206,6926,0,333
4207,6927,157,333
4208,6928,0,333
4209,6929,175,333
4210,6930,301,333
4211,6933,373,161
4212,6935,180,333
4213,6937,269,333
4214,6938,243,371
4215,6940,0,333
4216,6943,187,333
4217,6944,0,333
4218,6945,0,333
4219,6947,1,333
4220,6948,0,333
4221,6949,127,161
4222,6952,0,333
4223,6953,161,333
4224,6956,138,43
4225,6957,205,333
4226,6958,221,333
4227,6960,79,43
4228,6961,239,333
4229,6962,0,333
4230,6967,99,43
4231,6968,161,333
4232,6970,0,333
4233,6971,0,333
4234,6973,235,371
4235,6974,220,371
4236,6976,203,43
4237,6977,0,333
4238,6978,25,333
4239,6979,0,333
4240,6980,187,333
4241,6981,200,333
4242,6983,161,333
4243,6984,161,333
4244,6986,0,333
4245,6988,79,161
4246,6989,161,333
4247,6990,198,333
4248,6992,317,333
4249,6993,157,333
4250,6995,147,333
4251,6996,197,323
4252,6997,232,333
4253,6999,345,161
4254,7001,244,161
4255,7003,66,333
4256,7006,58,333
4257,7009,161,333
4258,7010,49,333
4259,7012,0,333
4260,7014,0,333
4261,7015,0,333
4262,7018,0,333
4263,7020,0,333
4264,7022,0,333
4265,7023,159,333
4266,7024,22,371
4267,7027,187,333
4268,7028,194,333
4269,7029,64,333
4270,7030,322,371
4271,7032,371,43
4272,7033,259,333
4273,7034,234,333
4274,7038,31,333
4275,7039,161,333
4276,7043,198,333
4277,7046,0,333
4278,7048,0,333
4279,7049,0,333
4280,7051,212,333
4281,7052,0,333
4282,7053,49,333
4283,7054,3,323
4284,7055,234,333
4285,7057,0,333
4286,7058,0,333
4287,7059,29,333
4288,7060,85,333
4289,7061,191,371
4290,7064,132,43
4291,7066,0,333
4292,7067,69,323
4293,7068,221,333
4294,7069,159,333
4295,7070,287,333
4296,7072,57,323
4297,7073,319,333
4298,7075,161,333
4299,7077,1,333
4300,7078,187,333
4301,7081,281,333
4302,7082,159,333
4303,7084,0,333
4304,7085,0,333
4305,7086,230,161
4306,7089,0,333
4307,7090,269,333
4308,7091,198,333
4309,7092,0,333
4310,7094,169,371
4311,7095,322,371
4312,7097,0,333
4313,7102,263,333
4314,7103,0,333
4315,7104,0,333
4316,7106,375,333
4317,7107,301,333
4318,7108,31,333
4319,7109,234,333
4320,7111,221,333
4321,7113,0,333
4322,7115,113,333
4323,7116,0,333
4324,7117,0,333
4325,7120,49,333
4326,7121,242,333
4327,7123,81,333
4328,7125,0,333
4329,7128,187,333
4330,7130,220,371
4331,7131,0,333
4332,7134,0,333
4333,7136,64,333
4334,7137,0,333
4335,7138,275,333
4336,7140,234,333
4337,7141,94,43
4338,7143,234,333
4339,7144,0,333
4340,7146,220,371
4341,7147,161,333
4342,7149,263,333
4343,7150,340,371
4344,7151,160,333
4345,7157,148,371
4346,7158,247,333
4347,7160,49,333
4348,7161,44,333
4349,7165,198,333
4350,7166,232,333
4351,7168,327,371
4352,7171,136,43
4353,7173,0,333
4354,7174,159,333
4355,7176,197,333
4356,7179,0,333
4357,7181,0,333
4358,7183,0,333
4359,7184,0,333
4360,7186,159,333
4361,7187,287,333
4362,7189,0,333
4363,7190,187,333
4364,7191,161,333
4365,7192,0,333
4366,7196,329,161
4367,7198,292,161
4368,7199,165,371
4369,7205,346,371
4370,7206,0,333
4371,7207,255,161
4372,7208,161,333
4373,7210,180,333
4374,7212,161,333
4375,7213,0,333
4376,7214,303,323
4377,7216,234,333
4378,7220,322,371
4379,7223,303,333
4380,7226,0,333
4381,7228,34,371
4382,7231,98,323
4383,7232,31,333
4384,7233,159,333
4385,7234,166,333
4386,7237,161,333
4387,7238,0,333
4388,7240,113,333
4389,7241,303,323
4390,7244,0,333
4391,7247,18,333
4392,7248,171,333
4393,7249,0,333
4394,7250,202,333
4395,7252,161,333
4396,7253,308,161
4397,7254,161,333
4398,7255,85,333
4399,7256,161,333
4400,7259,161,333
4401,7260,0,333
4402,7261,269,333
4403,7263,63,333
4404,7264,63,333
4405,7265,239,333
4406,7266,254,371
4407,7269,0,333
4408,7270,0,333
4409,7272,35,43
4410,7273,0,333
4411,7274,0,333
4412,7275,161,333
4413,7276,3,333
4414,7278,161,333
4415,7279,29,333
4416,7281,166,333
4417,7282,39,43
4418,7284,0,333
4419,7285,0,333
4420,7286,0,333
4421,7288,180,333
4422,7289,29,333
4423,7291,346,161
4424,7296,337,323
4425,7297,301,333
4426,7298,0,333
4427,7300,0,333
4428,7302,136,43
4429,7304,301,333
4430,7306,0,333
4431,7312,85,333
4432,7313,97,333
4433,7314,161,333
4434,7315,24,323
4435,7318,0,333
4436,7319,271,323
4437,7320,68,323
4438,7321,132,43
4439,7322,269,333
4440,7323,0,333
4441,7324,0,333
4442,7325,0,333
4443,7326,0,333
4444,7332,263,333
4445,7334,269,333
4446,7336,19,371
4447,7339,179,333
4448,7342,0,333
4449,7343,301,333
4450,7344,97,333
4451,7345,0,333
4452,7346,129,333
4453,7348,0,333
4454,7349,0,333
4455,7351,0,333
4456,7352,0,333
4457,7353,311,371
4458,7354,172,161
4459,7355,160,333
4460,7356,0,333
4461,7357,157,333
4462,7358,161,333
4463,7359,161,333
4464,7360,0,333
4465,7362,0,333
4466,7364,234,333
4467,7367,263,333
4468,7368,161,333
4469,7372,161,333
4470,7374,0,333
4471,7375,0,333
4472,7377,28,333
4473,7378,285,333
4474,7379,0,333
4475,7380,0,333
4476,7381,325,161
4477,7382,71,333
4478,7386,31,333
4479,7388,223,43
4480,7389,16,161
4481,7391,0,333
4482,7392,0,333
4483,7393,0,333
4484,7394,0,333
4485,7395,287,333
4486,7396,242,333
4487,7397,0,333
4488,7398,122,161
4489,7400,3,333
4490,7401,0,333
4491,7402,1,333
4492,7403,234,333
4493,7405,0,333
4494,7406,0,333
4495,7407,27,43
4496,7409,0,333
4497,7411,354,371
4498,7412,301,333
4499,7413,238,43
4500,7414,0,333
4501,7415,169,333
4502,7416,292,161
4503,7417,0,333
4504,7418,0,333
4505,7419,161,333
4506,7420,85,333
4507,7422,11,371
4508,7423,0,333
4509,7426,157,333
4510,7427,313,161
4511,7429,202,333
4512,7430,292,161
4513,7432,339,333
4514,7433,378,371
4515,7434,1,333
4516,7435,219,333
4517,7436,301,333
4518,7437,153,333
4519,7438,0,333
4520,7439,0,333
4521,7441,161,333
4522,7442,154,333
4523,7444,221,333
4524,7445,31,333
4525,7446,161,333
4526,7447,52,333
4527,7448,89,333
4528,7449,0,333
4529,7450,161,333
4530,7453,148,371
4531,7456,22,161
4532,7457,263,333
4533,7459,357,333
4534,7464,221,333
4535,7467,0,333
4536,7468,0,333
4537,7469,0,333
4538,7474,0,333
4539,7475,85,333
4540,7476,243,161
4541,7479,161,333
4542,7480,160,333
4543,7481,161,333
4544,7482,278,333
4545,7483,0,333
4546,7484,0,333
4547,7485,161,333
4548,7486,56,333
4549,7489,0,333
4550,7490,161,333
4551,7491,9,333
4552,7492,198,333
4553,7494,0,333
4554,7496,164,371
4555,7498,22,161
4556,7499,187,333
4557,7502,161,333
4558,7503,159,333
4559,7504,191,371
4560,7505,70,371
4561,7507,260,333
4562,7508,0,333
4563,7511,278,333
4564,7514,0,333
4565,7515,301,333
4566,7516,208,371
4567,7517,9,333
4568,7519,63,333
4569,7520,185,333
4570,7522,35,333
4571,7523,0,333
4572,7524,233,43
4573,7525,0,333
4574,7526,269,333
4575,7527,7,371
4576,7528,0,333
4577,7531,31,333
4578,7532,0,333
4579,7533,11,371
4580,7536,253,161
4581,7537,263,333
4582,7539,234,333
4583,7540,180,333
4584,7541,358,333
4585,7542,0,333
4586,7543,0,333
4587,7544,161,333
4588,7545,157,333
4589,7547,0,333
