,breath_id,closest_cluster,farest_cluster
5112,8461,122,189
5113,8462,24,258
5114,8463,0,199
5115,8464,0,199
5116,8465,144,199
5117,8470,0,199
5118,8471,94,121
5119,8472,200,258
5120,8474,234,199
5121,8475,186,147
5122,8477,31,199
5123,8479,0,199
5124,8482,121,199
5125,8485,0,199
5126,8486,121,199
5127,8488,187,199
5128,8489,16,189
5129,8490,85,189
5130,8491,0,199
5131,8494,0,199
5132,8495,234,199
5133,8496,32,189
5134,8497,0,199
5135,8499,27,199
5136,8500,0,199
5137,8501,206,199
5138,8503,123,189
5139,8505,200,258
5140,8506,121,199
5141,8507,86,189
5142,8508,64,199
5143,8509,0,199
5144,8515,0,199
5145,8517,0,199
5146,8519,121,199
5147,8520,79,199
5148,8521,0,199
5149,8522,225,258
5150,8525,0,199
5151,8526,0,199
5152,8527,186,121
5153,8528,214,189
5154,8533,0,199
5155,8536,96,199
5156,8538,0,199
5157,8539,114,189
5158,8540,31,199
5159,8542,234,199
5160,8544,234,199
5161,8549,121,199
5162,8551,22,199
5163,8552,0,199
5164,8553,0,199
5165,8554,57,189
5166,8556,0,199
5167,8558,78,199
5168,8559,234,199
5169,8561,22,199
5170,8563,135,189
5171,8564,119,189
5172,8566,0,199
5173,8568,23,258
5174,8574,17,199
5175,8576,0,199
5176,8577,212,121
5177,8578,0,199
5178,8579,234,199
5179,8581,208,147
5180,8584,143,199
5181,8585,86,189
5182,8586,0,199
5183,8587,151,199
5184,8588,0,199
5185,8590,147,121
5186,8591,0,199
5187,8599,79,199
5188,8601,143,199
5189,8603,6,199
5190,8604,227,258
5191,8609,31,199
5192,8610,0,199
5193,8612,250,189
5194,8613,127,258
5195,8615,260,189
5196,8620,257,189
5197,8623,0,199
5198,8624,0,199
5199,8625,31,199
5200,8627,58,147
5201,8630,56,199
5202,8631,31,199
5203,8632,234,199
5204,8633,0,199
5205,8635,0,199
5206,8636,0,199
5207,8637,151,199
5208,8638,0,199
5209,8639,0,199
5210,8640,258,121
5211,8642,245,199
5212,8644,151,199
5213,8646,74,121
5214,8648,215,121
5215,8652,22,199
5216,8653,0,199
5217,8654,121,199
5218,8655,204,258
5219,8656,0,199
5220,8658,15,199
5221,8659,0,199
5222,8660,86,189
5223,8661,57,189
5224,8663,192,121
5225,8665,123,189
5226,8666,0,199
5227,8668,222,258
5228,8670,191,121
5229,8671,0,199
5230,8673,0,199
5231,8675,260,121
5232,8677,0,199
5233,8680,225,258
5234,8682,0,199
5235,8683,69,258
5236,8684,0,199
5237,8685,257,199
5238,8687,0,199
5239,8688,0,199
5240,8690,64,199
5241,8691,0,199
5242,8692,68,121
5243,8693,0,199
5244,8694,0,199
5245,8695,0,199
5246,8697,251,199
5247,8699,31,199
5248,8700,0,199
5249,8701,121,199
5250,8703,0,199
5251,8704,0,199
5252,8706,0,199
5253,8708,110,199
5254,8709,234,199
5255,8711,0,199
5256,8712,234,199
5257,8716,121,199
5258,8717,0,199
5259,8718,99,121
5260,8719,0,199
5261,8721,247,189
5262,8724,0,199
5263,8725,46,189
5264,8726,147,121
5265,8729,232,121
5266,8730,234,199
5267,8731,185,199
5268,8733,0,199
5269,8734,48,189
5270,8735,0,199
5271,8736,0,199
5272,8738,121,199
5273,8739,194,199
5274,8740,0,199
5275,8742,189,121
5276,8745,0,199
5277,8748,64,199
5278,8752,31,199
5279,8753,0,199
5280,8754,121,199
5281,8755,201,189
5282,8756,64,199
5283,8758,0,199
5284,8759,0,199
5285,8763,234,199
5286,8765,0,199
5287,8767,146,258
5288,8769,31,199
5289,8770,0,199
5290,8771,121,199
5291,8772,234,199
5292,8775,0,199
5293,8777,234,199
5294,8778,121,199
5295,8779,234,199
5296,8780,96,199
5297,8782,147,121
5298,8783,37,199
5299,8788,79,199
5300,8789,0,199
5301,8794,234,199
5302,8796,121,199
5303,8797,69,258
5304,8799,41,199
5305,8800,143,199
5306,8801,74,121
5307,8805,38,189
5308,8809,31,199
5309,8810,58,258
5310,8812,0,199
5311,8813,87,121
5312,8815,163,189
5313,8817,0,199
5314,8818,0,199
5315,8821,0,199
5316,8827,79,199
5317,8830,0,199
5318,8831,0,199
5319,8832,0,199
5320,8833,56,199
5321,8834,22,199
5322,8835,31,199
5323,8836,121,199
5324,8837,160,199
5325,8839,0,199
5326,8842,22,199
5327,8844,0,199
5328,8848,234,199
5329,8849,0,199
5330,8850,31,199
5331,8851,234,199
5332,8857,121,199
5333,8858,202,121
5334,8860,250,189
5335,8861,15,189
5336,8862,234,199
5337,8863,192,121
5338,8864,31,199
5339,8865,17,199
5340,8866,33,199
5341,8873,22,199
5342,8875,0,199
5343,8877,0,199
5344,8878,0,199
5345,8880,209,121
5346,8883,22,199
5347,8884,230,121
5348,8885,0,199
5349,8886,0,199
5350,8888,205,189
5351,8890,22,199
5352,8891,245,199
5353,8892,0,199
5354,8894,0,199
5355,8895,245,199
5356,8896,31,199
5357,8898,187,199
5358,8900,0,199
5359,8902,154,189
5360,8904,192,121
5361,8905,6,199
5362,8906,0,199
5363,8909,0,199
5364,8910,155,121
5365,8912,121,199
5366,8913,12,199
5367,8915,143,199
5368,8916,234,199
5369,8917,257,199
5370,8918,187,199
5371,8919,229,199
5372,8920,0,199
5373,8922,66,258
5374,8924,0,199
5375,8928,0,199
5376,8930,251,199
5377,8934,0,199
5378,8936,0,199
5379,8937,0,199
5380,8938,0,199
5381,8939,0,199
5382,8940,0,199
5383,8941,32,199
5384,8946,0,199
5385,8947,129,121
5386,8950,245,199
5387,8951,31,199
5388,8954,187,199
5389,8957,22,199
5390,8958,86,189
5391,8960,0,199
5392,8961,22,199
5393,8963,234,199
5394,8965,3,189
5395,8967,0,199
5396,8969,31,199
5397,8971,121,199
5398,8974,0,199
5399,8975,15,189
5400,8977,0,199
5401,8978,0,199
5402,8979,0,199
5403,8981,0,199
5404,8983,0,199
5405,8988,0,199
5406,8989,22,199
5407,8991,0,199
5408,8992,0,199
5409,8993,121,199
5410,8994,234,199
5411,8996,121,199
5412,8997,0,199
5413,8998,79,199
5414,9000,0,199
5415,9002,231,121
5416,9004,234,199
5417,9005,234,199
5418,9008,0,199
5419,9010,0,199
5420,9013,188,121
5421,9015,0,199
5422,9018,0,199
5423,9019,0,199
5424,9020,79,199
5425,9023,249,189
5426,9024,234,199
5427,9025,234,199
5428,9027,4,121
5429,9029,0,199
5430,9031,249,189
5431,9035,125,121
5432,9036,0,199
5433,9038,56,199
5434,9039,234,199
5435,9040,0,199
5436,9041,22,199
5437,9043,31,199
5438,9046,31,199
5439,9048,86,189
5440,9049,0,199
5441,9050,212,121
5442,9051,257,199
5443,9052,0,199
5444,9057,125,121
5445,9059,189,121
5446,9060,103,121
5447,9061,0,199
5448,9063,0,199
5449,9064,192,121
5450,9065,0,199
5451,9066,138,189
5452,9067,22,199
5453,9068,0,199
5454,9070,176,121
5455,9071,209,121
5456,9072,33,199
5457,9077,209,189
5458,9080,168,121
5459,9081,22,199
5460,9083,0,199
5461,9084,123,189
5462,9085,231,121
5463,9087,0,199
5464,9088,87,121
5465,9095,0,199
5466,9099,0,199
5467,9100,234,199
5468,9101,145,121
5469,9103,0,199
5470,9104,0,199
5471,9105,0,199
5472,9106,56,199
5473,9107,0,199
5474,9108,0,199
5475,9109,0,199
5476,9111,234,199
5477,9112,140,121
5478,9113,0,199
5479,9114,121,199
5480,9115,154,189
5481,9116,0,199
5482,9118,0,199
5483,9120,121,199
5484,9121,0,199
5485,9125,0,199
5486,9126,0,199
5487,9127,0,199
5488,9128,187,199
5489,9129,0,199
5490,9130,123,189
5491,9131,0,199
5492,9132,17,199
5493,9134,123,189
5494,9137,0,199
5495,9139,0,199
5496,9140,0,199
5497,9142,234,199
5498,9143,101,121
5499,9144,234,199
5500,9145,121,199
5501,9146,234,199
5502,9148,22,199
5503,9149,31,199
5504,9150,234,199
5505,9154,0,199
5506,9155,251,199
5507,9157,0,199
5508,9158,22,199
5509,9159,0,199
5510,9160,234,199
5511,9161,108,199
5512,9162,0,199
5513,9163,143,199
5514,9164,79,199
5515,9165,121,199
5516,9166,46,189
5517,9167,255,121
5518,9168,138,189
5519,9169,79,199
5520,9170,0,199
5521,9171,22,199
5522,9173,234,199
5523,9174,0,199
5524,9175,34,189
5525,9176,31,199
5526,9178,0,199
5527,9179,48,189
5528,9180,34,189
5529,9181,0,199
5530,9182,0,199
5531,9183,0,199
5532,9184,87,121
5533,9185,0,199
5534,9187,139,121
5535,9188,71,189
5536,9190,31,199
5537,9191,151,199
5538,9192,197,189
5539,9193,121,199
5540,9194,0,199
5541,9195,0,199
5542,9197,177,121
5543,9200,0,199
5544,9201,17,199
5545,9202,0,199
5546,9204,0,199
5547,9205,121,199
5548,9206,0,199
5549,9207,0,199
5550,9208,45,189
5551,9210,140,189
5552,9211,0,199
5553,9212,121,199
5554,9213,0,199
5555,9214,0,199
5556,9215,121,199
5557,9217,234,199
5558,9218,180,121
5559,9219,121,199
5560,9223,88,189
5561,9226,191,189
5562,9227,234,199
5563,9228,120,189
5564,9229,204,189
5565,9230,52,199
5566,9231,187,199
5567,9233,22,199
5568,9234,22,199
5569,9237,151,199
5570,9239,0,199
5571,9241,228,121
5572,9242,31,199
5573,9246,174,121
5574,9247,0,199
5575,9248,0,199
5576,9249,15,189
5577,9250,234,199
5578,9253,0,199
5579,9256,0,199
5580,9257,0,199
5581,9258,187,199
5582,9260,31,199
5583,9261,229,199
5584,9262,0,199
5585,9263,18,121
5586,9264,0,199
5587,9265,0,199
5588,9267,0,199
5589,9269,0,199
5590,9270,0,199
5591,9271,163,121
5592,9273,12,199
5593,9275,18,121
5594,9276,0,199
5595,9279,31,199
5596,9280,125,121
5597,9283,17,199
5598,9284,0,199
5599,9285,22,199
5600,9286,0,199
5601,9290,0,199
5602,9291,171,121
5603,9292,121,199
5604,9294,257,199
5605,9296,0,199
5606,9298,234,199
5607,9299,0,199
5608,9300,0,199
5609,9302,112,121
5610,9305,128,121
5611,9307,173,199
5612,9309,0,199
5613,9310,0,199
5614,9311,130,121
5615,9312,0,199
5616,9313,218,121
5617,9315,0,199
5618,9320,101,121
5619,9321,0,199
5620,9322,25,189
5621,9323,123,189
5622,9325,234,199
5623,9326,31,199
5624,9327,187,199
5625,9328,0,199
5626,9329,199,121
5627,9330,192,121
5628,9331,0,199
5629,9332,121,199
5630,9334,151,199
5631,9335,24,258
5632,9336,0,199
5633,9338,35,189
5634,9339,0,199
5635,9340,121,199
5636,9341,248,199
5637,9342,70,189
5638,9343,0,199
5639,9345,192,121
5640,9346,0,199
5641,9348,0,199
5642,9349,234,199
5643,9350,195,199
5644,9353,227,258
5645,9355,251,199
5646,9357,6,199
5647,9358,0,199
5648,9359,0,199
5649,9362,0,199
5650,9363,27,199
5651,9365,0,199
5652,9366,215,121
5653,9367,86,189
5654,9369,32,189
5655,9371,22,199
5656,9373,0,199
5657,9375,0,199
5658,9376,0,199
5659,9377,22,199
5660,9378,251,199
5661,9382,0,199
5662,9386,215,121
5663,9387,87,121
5664,9390,0,199
5665,9391,234,199
5666,9393,0,199
5667,9394,0,199
5668,9395,214,121
5669,9396,257,199
5670,9397,103,121
5671,9398,17,199
5672,9401,0,199
5673,9402,27,199
5674,9403,0,199
5675,9407,0,199
5676,9409,0,199
5677,9410,22,199
5678,9414,0,199
5679,9415,0,199
5680,9416,0,199
5681,9417,245,199
5682,9418,0,199
5683,9419,56,199
5684,9420,257,199
5685,9422,0,199
5686,9424,187,199
5687,9425,0,199
5688,9428,234,199
5689,9429,138,189
5690,9430,138,189
5691,9431,154,189
5692,9432,0,199
5693,9434,3,199
5694,9435,204,258
5695,9437,31,199
5696,9440,0,199
5697,9442,22,199
5698,9444,22,199
5699,9445,234,199
5700,9446,31,199
5701,9447,0,199
5702,9448,22,199
5703,9449,251,199
5704,9450,260,189
5705,9452,121,199
5706,9453,251,199
5707,9454,0,199
5708,9459,44,199
5709,9461,0,199
5710,9462,0,199
5711,9463,234,199
5712,9464,0,199
5713,9465,87,121
5714,9467,0,199
5715,9472,245,199
5716,9473,234,199
5717,9474,17,199
5718,9475,147,121
5719,9476,0,199
5720,9477,0,199
5721,9480,257,199
5722,9482,51,258
5723,9484,31,199
5724,9486,0,199
5725,9487,22,199
5726,9488,151,199
5727,9489,78,199
5728,9490,31,199
5729,9494,0,199
5730,9495,22,199
5731,9497,121,199
5732,9498,76,121
5733,9499,22,199
5734,9502,0,199
5735,9503,121,199
5736,9504,0,199
5737,9505,217,189
5738,9508,121,199
5739,9509,0,199
5740,9511,114,189
5741,9512,0,199
5742,9518,151,199
5743,9519,0,199
5744,9520,0,199
5745,9521,0,199
5746,9524,225,258
5747,9525,0,199
5748,9526,0,199
5749,9528,140,121
5750,9531,0,199
5751,9532,122,189
5752,9536,58,121
5753,9537,214,121
5754,9540,234,199
5755,9544,41,199
5756,9545,0,199
5757,9546,0,199
5758,9548,27,199
5759,9551,31,199
5760,9554,234,199
5761,9556,0,199
5762,9558,157,121
5763,9559,0,199
5764,9560,33,199
5765,9561,121,199
5766,9562,234,199
5767,9563,0,199
5768,9564,0,199
5769,9565,0,199
5770,9566,234,199
5771,9567,234,199
5772,9572,79,199
5773,9573,0,199
5774,9575,74,121
5775,9576,0,199
5776,9579,74,121
5777,9580,31,199
5778,9581,234,199
5779,9582,203,199
5780,9583,0,199
5781,9584,0,199
5782,9586,143,199
5783,9588,151,199
5784,9589,234,199
5785,9593,0,199
5786,9594,0,199
5787,9596,22,199
5788,9597,103,121
5789,9598,0,199
5790,9599,87,121
5791,9600,160,199
5792,9601,0,199
5793,9602,33,189
5794,9603,121,199
5795,9604,121,199
5796,9605,139,121
5797,9606,251,199
5798,9610,230,121
5799,9613,86,189
5800,9616,64,199
5801,9617,0,199
5802,9620,31,199
5803,9621,0,199
5804,9622,64,199
5805,9623,69,258
5806,9624,143,199
5807,9627,3,199
5808,9628,0,199
5809,9630,0,199
5810,9633,0,199
5811,9635,129,189
5812,9637,0,199
5813,9641,158,121
5814,9642,0,199
5815,9643,248,199
5816,9644,151,199
5817,9647,37,199
5818,9648,0,199
5819,9649,3,199
5820,9650,17,199
5821,9652,0,199
5822,9654,0,199
5823,9656,234,199
5824,9657,0,199
5825,9658,0,199
5826,9659,138,189
5827,9662,232,258
5828,9663,0,199
5829,9666,103,121
5830,9668,0,199
5831,9670,0,199
5832,9671,234,199
5833,9676,0,199
5834,9677,0,199
5835,9679,0,199
5836,9682,0,199
5837,9685,121,199
5838,9687,76,121
5839,9688,0,199
5840,9691,0,199
5841,9692,31,199
5842,9693,148,189
5843,9694,0,199
5844,9699,234,199
5845,9700,0,199
5846,9702,258,121
5847,9703,0,199
5848,9706,76,121
5849,9708,0,199
5850,9709,180,121
5851,9710,0,199
5852,9711,3,189
5853,9712,0,199
5854,9715,22,199
5855,9716,125,121
5856,9718,22,199
5857,9721,0,199
5858,9722,56,199
5859,9724,0,199
5860,9726,0,199
5861,9727,12,199
5862,9730,227,255
5863,9731,27,199
5864,9732,0,199
5865,9734,234,199
5866,9735,121,199
5867,9736,108,199
5868,9738,257,199
5869,9740,0,199
5870,9741,15,189
5871,9742,138,189
5872,9745,234,199
5873,9746,251,199
5874,9747,0,199
5875,9748,234,199
5876,9753,146,258
5877,9754,37,199
5878,9755,251,199
5879,9756,130,121
5880,9757,0,199
5881,9758,0,199
5882,9759,0,199
5883,9761,181,121
5884,9762,22,199
5885,9763,234,199
5886,9764,148,189
5887,9765,0,199
5888,9767,187,199
5889,9770,68,121
5890,9771,160,189
5891,9779,0,199
5892,9780,0,199
5893,9781,22,199
5894,9784,15,189
5895,9785,0,199
5896,9786,217,189
5897,9787,257,199
5898,9788,260,189
5899,9790,194,199
5900,9792,0,199
5901,9794,3,189
5902,9796,3,189
5903,9797,215,121
5904,9799,0,199
5905,9800,77,121
5906,9802,1,189
5907,9803,0,199
5908,9804,0,199
5909,9808,0,199
5910,9809,64,199
5911,9810,79,199
5912,9812,256,121
5913,9813,0,199
5914,9814,0,199
5915,9815,121,199
5916,9816,22,199
5917,9819,0,199
5918,9820,234,199
5919,9821,0,199
5920,9822,0,199
5921,9823,31,199
5922,9825,31,199
5923,9826,234,199
5924,9828,103,189
5925,9830,0,199
5926,9834,0,199
5927,9835,121,199
5928,9836,0,199
5929,9837,0,199
5930,9838,257,199
5931,9839,239,189
5932,9840,51,258
5933,9841,192,121
5934,9842,125,121
5935,9843,201,189
5936,9844,0,199
5937,9845,31,199
5938,9846,192,121
5939,9850,0,199
5940,9851,0,199
5941,9852,0,199
5942,9853,0,199
5943,9855,0,199
5944,9856,151,199
5945,9859,23,142
5946,9861,0,199
5947,9862,121,199
5948,9866,0,199
5949,9867,17,199
5950,9868,200,189
5951,9870,15,189
5952,9872,79,199
5953,9873,11,121
5954,9875,0,199
5955,9878,0,199
5956,9879,0,199
5957,9880,234,199
5958,9882,0,199
5959,9883,75,121
5960,9885,121,199
5961,9886,114,189
5962,9887,234,199
5963,9890,76,121
5964,9891,234,199
5965,9892,203,199
5966,9895,0,199
5967,9896,0,199
5968,9898,27,199
5969,9901,161,189
5970,9902,214,121
5971,9904,121,199
5972,9906,0,199
5973,9907,183,199
5974,9908,113,121
5975,9910,3,199
5976,9912,0,199
5977,9916,0,199
5978,9917,31,199
5979,9918,114,189
5980,9919,6,199
5981,9921,64,199
5982,9922,121,199
5983,9925,185,189
5984,9927,110,199
5985,9928,135,189
5986,9930,223,121
5987,9931,121,199
5988,9933,160,199
5989,9934,121,199
5990,9936,79,199
5991,9938,16,189
5992,9939,0,199
5993,9941,57,189
5994,9942,0,199
5995,9943,0,199
5996,9947,0,199
5997,9948,0,199
5998,9949,22,199
5999,9950,22,199
6000,9951,6,199
6001,9952,163,189
6002,9954,22,199
6003,9958,32,189
6004,9959,220,189
6005,9961,0,199
6006,9963,0,199
6007,9967,127,258
6008,9968,64,199
6009,9970,206,199
6010,9971,6,199
6011,9972,143,199
6012,9973,86,189
6013,9977,0,199
6014,9978,31,199
6015,9980,0,199
6016,9982,0,199
6017,9983,234,199
6018,9985,0,199
6019,9986,0,199
6020,9987,0,199
6021,9988,230,121
6022,9991,206,199
6023,9993,129,189
6024,9994,0,199
6025,9996,0,199
6026,9998,234,199
6027,9999,191,189
6028,10000,0,199
6029,10007,234,199
6030,10008,0,199
6031,10009,0,199
6032,10010,234,199
6033,10011,0,199
6034,10012,189,121
6035,10014,234,199
6036,10015,0,199
6037,10016,234,199
6038,10023,0,199
6039,10026,234,199
6040,10027,0,199
6041,10028,46,189
6042,10029,121,199
6043,10030,151,199
6044,10031,0,199
6045,10032,121,199
6046,10035,0,199
6047,10036,121,199
6048,10037,0,199
6049,10038,121,199
6050,10039,0,199
6051,10040,116,121
6052,10041,79,199
6053,10044,0,199
6054,10046,0,199
6055,10047,0,199
6056,10049,223,121
6057,10050,0,199
6058,10051,141,121
6059,10054,0,199
6060,10056,233,199
6061,10058,234,199
6062,10063,234,199
6063,10064,0,199
6064,10067,0,199
6065,10070,3,258
6066,10071,28,189
6067,10072,234,199
6068,10076,0,199
6069,10078,32,199
6070,10079,78,199
6071,10081,15,189
6072,10083,121,199
6073,10084,0,199
6074,10085,0,199
6075,10086,234,199
6076,10087,0,199
6077,10088,33,189
6078,10090,0,199
6079,10092,31,199
6080,10095,234,199
6081,10096,0,199
6082,10098,23,258
6083,10099,0,199
6084,10102,6,199
6085,10103,0,199
6086,10104,251,199
6087,10106,31,199
6088,10107,115,121
6089,10108,0,199
6090,10109,31,199
6091,10110,22,199
6092,10111,0,199
6093,10112,206,199
6094,10114,234,199
6095,10115,214,121
6096,10116,209,121
6097,10117,36,189
6098,10118,228,121
6099,10119,257,199
6100,10120,70,189
6101,10121,0,199
6102,10124,248,189
6103,10126,234,199
6104,10127,0,199
6105,10129,22,199
6106,10130,0,199
6107,10133,0,199
6108,10134,0,199
6109,10137,121,199
6110,10138,31,199
6111,10139,192,121
6112,10140,151,199
6113,10141,79,199
6114,10148,34,199
6115,10149,151,199
6116,10152,125,121
6117,10154,0,199
6118,10155,0,199
6119,10156,40,258
6120,10159,0,199
6121,10161,230,121
6122,10164,222,258
6123,10165,125,121
6124,10167,22,199
6125,10168,121,199
6126,10169,0,199
6127,10170,251,199
6128,10172,16,189
6129,10173,79,199
6130,10174,0,199
6131,10175,84,121
6132,10176,234,199
6133,10180,0,199
6134,10182,0,199
6135,10183,0,199
6136,10185,0,199
6137,10187,0,199
6138,10188,195,199
6139,10189,209,189
6140,10192,40,199
6141,10193,260,121
6142,10196,0,199
6143,10197,0,199
6144,10200,109,189
6145,10201,0,199
6146,10202,0,199
6147,10204,0,199
6148,10205,0,199
6149,10206,167,189
6150,10207,79,199
6151,10208,0,199
6152,10209,0,199
6153,10210,158,121
6154,10213,192,121
6155,10215,119,189
6156,10217,0,199
6157,10219,0,199
6158,10220,27,199
6159,10224,66,258
6160,10225,143,199
6161,10226,0,199
6162,10228,121,199
6163,10230,31,199
6164,10233,174,121
6165,10234,0,199
6166,10237,79,199
6167,10241,86,189
6168,10242,0,199
6169,10244,0,199
6170,10247,0,199
6171,10248,245,199
6172,10249,121,199
6173,10250,57,189
6174,10251,121,199
6175,10252,22,199
6176,10253,0,199
6177,10254,186,255
6178,10255,150,121
6179,10256,234,199
6180,10258,128,121
6181,10259,121,199
6182,10260,234,199
6183,10261,102,121
6184,10263,31,199
6185,10264,234,199
6186,10265,261,189
6187,10266,0,199
6188,10267,234,199
6189,10271,0,199
6190,10272,32,189
6191,10273,0,199
6192,10274,6,199
6193,10276,0,199
6194,10277,121,199
6195,10278,0,199
6196,10279,0,199
6197,10280,0,199
6198,10285,121,199
6199,10287,0,199
6200,10289,177,121
6201,10290,0,199
6202,10291,143,199
6203,10294,121,199
6204,10297,0,199
6205,10298,0,199
6206,10299,121,199
6207,10303,175,121
6208,10304,0,199
6209,10305,234,199
6210,10306,234,199
6211,10308,0,199
6212,10310,0,199
6213,10311,0,199
6214,10312,24,258
6215,10314,0,199
6216,10317,0,199
6217,10318,116,121
6218,10319,0,199
6219,10322,13,199
6220,10323,0,199
6221,10326,0,199
6222,10328,0,199
6223,10330,220,189
6224,10331,257,199
6225,10332,234,199
6226,10333,3,199
6227,10334,209,121
6228,10337,0,199
6229,10339,0,199
6230,10340,121,199
6231,10344,183,199
6232,10345,0,199
6233,10347,204,189
6234,10351,0,199
6235,10352,197,189
6236,10353,143,199
6237,10354,81,189
6238,10355,205,189
6239,10356,151,199
6240,10357,0,199
6241,10358,234,199
6242,10361,0,199
6243,10362,64,199
6244,10363,257,199
6245,10364,248,189
6246,10367,227,258
6247,10368,0,199
6248,10369,181,121
6249,10372,79,199
6250,10373,0,199
6251,10376,0,199
6252,10377,0,199
6253,10378,0,199
6254,10381,0,199
6255,10382,206,199
6256,10384,121,199
6257,10385,121,199
6258,10386,257,199
6259,10388,0,199
6260,10391,0,199
6261,10392,27,199
6262,10395,13,189
6263,10398,121,199
6264,10399,0,199
6265,10401,0,199
6266,10402,133,121
6267,10403,59,189
6268,10404,154,189
6269,10405,80,189
6270,10407,247,189
6271,10408,121,199
6272,10409,0,199
6273,10410,121,199
6274,10411,117,121
6275,10412,0,199
6276,10413,234,199
6277,10414,31,199
6278,10416,0,199
6279,10417,0,199
6280,10418,257,199
6281,10419,121,199
6282,10420,6,199
6283,10422,79,199
6284,10423,0,199
6285,10424,0,199
6286,10427,234,199
6287,10430,11,121
6288,10432,201,189
6289,10433,0,199
6290,10434,0,199
6291,10442,0,199
6292,10443,0,199
6293,10444,234,199
6294,10445,86,189
6295,10447,31,199
6296,10448,22,199
6297,10450,0,199
6298,10451,234,199
6299,10455,0,199
6300,10456,0,199
6301,10457,251,199
6302,10458,25,121
6303,10459,0,199
6304,10461,0,199
6305,10462,234,199
6306,10467,206,199
6307,10470,0,199
6308,10474,261,189
6309,10475,31,199
6310,10476,0,199
6311,10477,51,199
6312,10478,234,199
6313,10480,0,199
6314,10481,58,258
6315,10485,32,189
6316,10486,48,189
6317,10488,240,121
6318,10490,0,199
6319,10491,251,199
6320,10492,71,121
6321,10493,22,199
6322,10494,164,121
6323,10499,257,199
6324,10502,234,199
6325,10503,31,199
6326,10504,0,199
6327,10508,97,189
6328,10509,9,121
6329,10510,27,199
6330,10511,0,199
6331,10512,48,189
6332,10513,234,199
6333,10516,36,189
6334,10517,9,121
6335,10520,121,199
6336,10521,116,121
6337,10523,192,121
6338,10524,0,199
6339,10525,189,121
6340,10526,143,199
6341,10528,116,121
6342,10530,0,199
6343,10531,17,199
6344,10532,0,199
6345,10534,0,199
6346,10535,145,121
6347,10538,86,189
6348,10540,143,199
6349,10541,215,189
6350,10542,121,199
6351,10547,257,199
6352,10548,121,199
6353,10550,84,121
6354,10551,0,199
6355,10552,0,199
6356,10553,186,121
6357,10557,0,199
6358,10559,0,199
6359,10560,258,121
6360,10561,37,199
6361,10566,0,199
6362,10567,0,199
6363,10570,0,199
6364,10572,187,199
6365,10576,0,199
6366,10577,119,199
6367,10580,234,199
6368,10583,222,189
6369,10588,74,121
6370,10589,125,121
6371,10592,214,189
6372,10593,90,121
6373,10594,118,199
6374,10596,0,199
6375,10597,0,199
6376,10599,0,199
6377,10601,0,199
6378,10605,0,199
6379,10606,205,199
6380,10607,0,199
6381,10608,191,189
6382,10609,198,121
6383,10610,121,199
6384,10611,99,121
6385,10612,22,199
6386,10614,6,199
6387,10615,0,199
6388,10616,234,199
6389,10617,0,199
6390,10618,86,189
6391,10619,52,199
6392,10620,0,199
6393,10621,234,199
6394,10623,64,199
6395,10624,0,199
6396,10627,3,199
6397,10629,0,199
6398,10631,0,199
6399,10633,0,199
6400,10635,22,199
6401,10638,0,199
6402,10639,0,199
6403,10644,31,199
6404,10645,6,199
6405,10647,187,199
6406,10648,0,199
6407,10649,222,189
6408,10650,0,199
6409,10652,0,199
6410,10653,0,199
6411,10655,234,199
6412,10657,0,199
6413,10658,0,199
6414,10659,0,199
6415,10660,0,199
6416,10661,31,199
6417,10666,22,199
6418,10667,0,199
6419,10668,81,189
6420,10670,78,199
6421,10671,0,199
6422,10672,0,199
6423,10673,121,199
6424,10675,76,121
6425,10677,66,258
6426,10678,0,199
6427,10681,0,199
6428,10683,86,189
6429,10684,212,121
6430,10685,0,199
6431,10687,0,199
6432,10688,22,199
6433,10690,0,199
6434,10691,0,199
6435,10692,22,199
6436,10693,0,199
6437,10694,28,199
6438,10695,17,199
6439,10696,0,199
6440,10699,0,199
6441,10700,110,199
6442,10702,234,199
6443,10704,125,121
6444,10705,234,199
6445,10706,31,199
6446,10707,22,199
6447,10710,128,121
6448,10711,110,199
6449,10716,3,199
6450,10717,0,199
6451,10718,0,199
6452,10719,79,199
6453,10721,143,199
6454,10722,0,199
6455,10724,247,189
6456,10726,0,199
6457,10728,189,121
6458,10729,234,199
6459,10730,201,189
6460,10732,64,199
6461,10738,0,199
6462,10739,121,199
6463,10740,0,199
6464,10741,0,199
6465,10742,0,199
6466,10744,25,189
6467,10748,203,199
6468,10749,151,199
6469,10750,0,199
6470,10751,0,199
6471,10752,0,199
6472,10753,78,199
6473,10755,121,199
6474,10757,251,199
6475,10759,0,199
6476,10761,0,199
6477,10763,22,199
6478,10766,0,199
6479,10770,251,199
6480,10771,0,199
6481,10773,143,199
6482,10776,79,199
6483,10777,0,199
6484,10778,0,199
6485,10780,16,189
6486,10783,0,199
6487,10786,0,199
6488,10788,27,199
6489,10791,0,199
6490,10792,86,189
6491,10793,64,189
6492,10795,48,189
6493,10796,0,199
6494,10797,234,199
6495,10798,126,121
6496,10799,160,199
6497,10800,22,199
6498,10801,0,199
6499,10804,151,199
6500,10805,229,199
6501,10806,94,121
6502,10807,0,199
6503,10810,249,189
6504,10813,125,121
6505,10816,81,189
6506,10819,143,199
6507,10821,27,199
6508,10822,0,199
6509,10823,151,199
